"Year","GEO","Industry","VA_EXP","GDP"
2015,"Saskatchewan","Support activities for agriculture and forestry [BS115]",7,79680
2015,"Saskatchewan","Mining, quarrying, and oil and gas extraction [BS210]",13148838,79680
2015,"Saskatchewan","Utilities [BS220]",10055,79680
2015,"Saskatchewan","Other activities of the construction industry [BS23E]",524,79680
2015,"Saskatchewan","Manufacturing [BS3A0]",3102210,79680
2015,"Saskatchewan","Wholesale trade [BS410]",1634745,79680
2015,"Saskatchewan","Retail trade [BS4A0]",12634,79680
2015,"Saskatchewan","Transportation and warehousing [BS4B0]",1718986,79680
2015,"Saskatchewan","Information and cultural industries [BS510]",48941,79680
2015,"Saskatchewan","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",185572,79680
2015,"Saskatchewan","Professional, scientific and technical services [BS540]",146639,79680
2015,"Saskatchewan","Administrative and support, waste management and remediation services [BS560]",75707,79680
2015,"Saskatchewan","Educational services [BS610]",228,79680
2015,"Saskatchewan","Health care and social assistance [BS620]",11,79680
2015,"Saskatchewan","Arts, entertainment and recreation [BS710]",21523,79680
2015,"Saskatchewan","Accommodation and food services [BS720]",76668,79680
2015,"Saskatchewan","Other services (except public administration) [BS810]",2409,79680
2015,"Saskatchewan","Non-profit institutions serving households [NP000]",6629,79680
2015,"Saskatchewan","Government education services [GS610]",72991,79680
2015,"Saskatchewan","Government health services [GS620]",7474,79680
2015,"Saskatchewan","Other federal government services [GS911]",5403,79680
2015,"Saskatchewan","Other provincial and territorial government services [GS912]",12392,79680
2015,"Saskatchewan","Other municipal government services [GS913]",8668,79680
2015,"Yukon","Total industries",212119,2636
2015,"Yukon","Crop and animal production [BS11A]",188,2636
2015,"Yukon","Forestry and logging [BS113]",0,2636
2015,"Yukon","Fishing, hunting and trapping [BS114]",293,2636
2015,"Yukon","Mining, quarrying, and oil and gas extraction [BS210]",137148,2636
2015,"Yukon","Utilities [BS220]",113,2636
2015,"Yukon","Other activities of the construction industry [BS23E]",59,2636
2015,"Yukon","Manufacturing [BS3A0]",1682,2636
2015,"Yukon","Wholesale trade [BS410]",1572,2636
2015,"Yukon","Retail trade [BS4A0]",593,2636
2015,"Yukon","Transportation and warehousing [BS4B0]",9329,2636
2015,"Yukon","Information and cultural industries [BS510]",4169,2636
2015,"Yukon","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",7928,2636
2015,"Yukon","Professional, scientific and technical services [BS540]",17762,2636
2015,"Yukon","Administrative and support, waste management and remediation services [BS560]",2158,2636
2015,"Yukon","Health care and social assistance [BS620]",10,2636
2015,"Yukon","Arts, entertainment and recreation [BS710]",2788,2636
2015,"Yukon","Accommodation and food services [BS720]",23540,2636
2015,"Yukon","Other services (except public administration) [BS810]",77,2636
2015,"Yukon","Non-profit institutions serving households [NP000]",606,2636
2015,"Yukon","Government education services [GS610]",49,2636
2015,"Yukon","Government health services [GS620]",669,2636
2015,"Yukon","Other federal government services [GS911]",167,2636
2015,"Yukon","Other provincial and territorial government services [GS912]",363,2636
2015,"Yukon","Other municipal government services [GS913]",853,2636
2016,"Alberta","Total industries",70726758,304294
2016,"Alberta","Crop and animal production [BS11A]",3664393,304294
2016,"Alberta","Forestry and logging [BS113]",1992,304294
2016,"Alberta","Fishing, hunting and trapping [BS114]",140,304294
2016,"Alberta","Support activities for agriculture and forestry [BS115]",559,304294
2016,"Alberta","Mining, quarrying, and oil and gas extraction [BS210]",36061592,304294
2016,"Alberta","Utilities [BS220]",101633,304294
2016,"Alberta","Other activities of the construction industry [BS23E]",52104,304294
2016,"Alberta","Manufacturing [BS3A0]",15340505,304294
2016,"Alberta","Wholesale trade [BS410]",2651054,304294
2016,"Alberta","Retail trade [BS4A0]",99234,304294
2016,"Alberta","Transportation and warehousing [BS4B0]",7413432,304294
2016,"Alberta","Information and cultural industries [BS510]",216340,304294
2016,"Alberta","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",1009054,304294
2016,"Alberta","Professional, scientific and technical services [BS540]",1882318,304294
2016,"Alberta","Administrative and support, waste management and remediation services [BS560]",323438,304294
2016,"Alberta","Educational services [BS610]",1702,304294
2016,"Alberta","Health care and social assistance [BS620]",22,304294
2016,"Alberta","Arts, entertainment and recreation [BS710]",188259,304294
2016,"Alberta","Accommodation and food services [BS720]",1118627,304294
2016,"Alberta","Other services (except public administration) [BS810]",59495,304294
2016,"Alberta","Non-profit institutions serving households [NP000]",48167,304294
2016,"Alberta","Government education services [GS610]",338270,304294
2016,"Alberta","Government health services [GS620]",24672,304294
2016,"Alberta","Other federal government services [GS911]",26051,304294
2016,"Alberta","Other provincial and territorial government services [GS912]",50336,304294
2016,"Alberta","Other municipal government services [GS913]",52874,304294
2016,"Alberta","Other aboriginal government services [GS914]",495,304294
2016,"British Columbia","Total industries",48222028,263912
2016,"British Columbia","Crop and animal production [BS11A]",1867493,263912
2016,"British Columbia","Forestry and logging [BS113]",491644,263912
2016,"British Columbia","Fishing, hunting and trapping [BS114]",160932,263912
2016,"British Columbia","Support activities for agriculture and forestry [BS115]",282,263912
2016,"British Columbia","Mining, quarrying, and oil and gas extraction [BS210]",6354859,263912
2016,"British Columbia","Utilities [BS220]",503931,263912
2016,"British Columbia","Other activities of the construction industry [BS23E]",14750,263912
2016,"British Columbia","Manufacturing [BS3A0]",16159827,263912
2016,"British Columbia","Wholesale trade [BS410]",3282372,263912
2016,"British Columbia","Retail trade [BS4A0]",219732,263912
2016,"British Columbia","Transportation and warehousing [BS4B0]",6374473,263912
2016,"British Columbia","Information and cultural industries [BS510]",1690721,263912
2016,"British Columbia","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",1665511,263912
2016,"British Columbia","Professional, scientific and technical services [BS540]",3308775,263912
2016,"British Columbia","Administrative and support, waste management and remediation services [BS560]",951203,263912
2016,"British Columbia","Educational services [BS610]",20782,263912
2016,"British Columbia","Health care and social assistance [BS620]",26,263912
2016,"British Columbia","Arts, entertainment and recreation [BS710]",529499,263912
2016,"British Columbia","Accommodation and food services [BS720]",2952199,263912
2016,"British Columbia","Other services (except public administration) [BS810]",56244,263912
2016,"British Columbia","Non-profit institutions serving households [NP000]",289810,263912
2016,"British Columbia","Government education services [GS610]",913013,263912
2016,"British Columbia","Government health services [GS620]",79281,263912
2016,"British Columbia","Other federal government services [GS911]",79202,263912
2016,"British Columbia","Other provincial and territorial government services [GS912]",99785,263912
2016,"British Columbia","Other municipal government services [GS913]",155684,263912
2016,"Canada","Total industries",401980046,2025535
2016,"Canada","Crop and animal production [BS11A]",18641196,2025535
2016,"Canada","Forestry and logging [BS113]",546395,2025535
2016,"Canada","Fishing, hunting and trapping [BS114]",881739,2025535
2016,"Canada","Support activities for agriculture and forestry [BS115]",4013,2025535
2016,"Canada","Mining, quarrying, and oil and gas extraction [BS210]",61984152,2025535
2016,"Canada","Utilities [BS220]",3299553,2025535
2016,"Canada","Residential building construction [BS23A]",0,2025535
2016,"Canada","Other activities of the construction industry [BS23E]",290001,2025535
2016,"Canada","Manufacturing [BS3A0]",181023140,2025535
2016,"Canada","Wholesale trade [BS410]",27825125,2025535
2016,"Canada","Retail trade [BS4A0]",896851,2025535
2016,"Canada","Transportation and warehousing [BS4B0]",31844481,2025535
2016,"Canada","Information and cultural industries [BS510]",7343849,2025535
2016,"Canada","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",15175987,2025535
2016,"Canada","Professional, scientific and technical services [BS540]",21099658,2025535
2016,"Canada","Administrative and support, waste management and remediation services [BS560]",7963927,2025535
2016,"Canada","Educational services [BS610]",301130,2025535
2016,"Canada","Health care and social assistance [BS620]",193,2025535
2016,"Canada","Arts, entertainment and recreation [BS710]",2557049,2025535
2016,"Canada","Accommodation and food services [BS720]",11005047,2025535
2016,"Canada","Other services (except public administration) [BS810]",243876,2025535
2016,"Canada","Non-profit institutions serving households [NP000]",959247,2025535
2016,"Canada","Government education services [GS610]",4735664,2025535
2016,"Canada","Government health services [GS620]",793154,2025535
2016,"Canada","Other federal government services [GS911]",1285815,2025535
2016,"Canada","Other provincial and territorial government services [GS912]",568263,2025535
2016,"Canada","Other municipal government services [GS913]",709727,2025535
2016,"Canada","Other aboriginal government services [GS914]",829,2025535
2016,"Manitoba","Total industries",11311068,67298
2016,"Manitoba","Crop and animal production [BS11A]",1759455,67298
2016,"Manitoba","Forestry and logging [BS113]",134,67298
2016,"Manitoba","Fishing, hunting and trapping [BS114]",4991,67298
2016,"Manitoba","Mining, quarrying, and oil and gas extraction [BS210]",547337,67298
2016,"Manitoba","Utilities [BS220]",394042,67298
2016,"Manitoba","Other activities of the construction industry [BS23E]",7179,67298
2016,"Manitoba","Manufacturing [BS3A0]",5142167,67298
2016,"Manitoba","Wholesale trade [BS410]",758367,67298
2016,"Manitoba","Retail trade [BS4A0]",40274,67298
2016,"Manitoba","Transportation and warehousing [BS4B0]",1469237,67298
2016,"Manitoba","Information and cultural industries [BS510]",81728,67298
2016,"Manitoba","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",304952,67298
2016,"Manitoba","Professional, scientific and technical services [BS540]",236720,67298
2016,"Manitoba","Administrative and support, waste management and remediation services [BS560]",120713,67298
2016,"Manitoba","Educational services [BS610]",2562,67298
2016,"Manitoba","Health care and social assistance [BS620]",6,67298
2016,"Manitoba","Arts, entertainment and recreation [BS710]",72479,67298
2016,"Manitoba","Accommodation and food services [BS720]",180878,67298
2016,"Manitoba","Other services (except public administration) [BS810]",3596,67298
2016,"Manitoba","Non-profit institutions serving households [NP000]",19420,67298
2016,"Manitoba","Government education services [GS610]",106340,67298
2016,"Manitoba","Government health services [GS620]",19367,67298
2016,"Manitoba","Other federal government services [GS911]",20846,67298
2016,"Manitoba","Other provincial and territorial government services [GS912]",7286,67298
